id_posto,nome,latitude,longitude,endereco,cidade,estado,tipo_conector,potencia_kw,rede,preco_recarga,status_operacional,is_publico,fonte_dados
osm_4305047889,Balsa Leia,-1.9192939,-55.5156603,Avenida Siqueira Campos,Óbidos,PA,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4324626090,Auto Posto Porto,-15.851941,-58.4704355,Rua Durval SAnta Maria Lebre,Porto Esperidião,MT,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4380754491,Posto e Conveniência Celeiro,-12.0600494,-63.5575703,Rua Paulo Afonso,São Francisco do Guaporé,RO,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4391907990,Eletroposto Independente,-10.9875913,-38.8011237,Rodovia Santos Dumont,Tucano,BA,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4406374089,Petrobrás,-29.8487759,-51.1418072,Rua São Benedito,Sapucaia do Sul,RS,Não Informado,Não Informada,Petrobras,Não Informado,Ativo,True,OpenStreetMap
osm_4450584394,Ipiranga,-6.0716894,-49.8977085,Rua Liberdade,Parauapebas,PA,Não Informado,Não Informada,Ipiranga,Não Informado,Ativo,True,OpenStreetMap
osm_4493304798,posto Patrão,-10.876467,-61.9460593,Rua Seis de Maio,Ji-Paraná,RO,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4503244793,Pedropaulo,-2.8616839,-67.769798,Rua Getúlio Vargas,Tonantins,AM,Não Informado,Não Informada,Pedropaulo,Não Informado,Ativo,True,OpenStreetMap
osm_4503280690,Equador,-2.8605419,-67.7703995,Rua Duque de Caxias,Tonantins,AM,Não Informado,Não Informada,Equador,Não Informado,Ativo,True,OpenStreetMap
osm_4549319921,Auto posto Novo mundo,-8.7768771,-50.4689332,Avenida José Martins de Resende,Santa Maria das Barreiras,PA,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4556211697,Posto Paizão,-28.6356251,-53.610052,Rua General Felipe Portinho,Cruz Alta,RS,Não Informado,Não Informada,Shell Recharge,Não Informado,Ativo,True,OpenStreetMap
osm_4556251493,Posto Ipiranga,-28.6531775,-53.5892539,Avenida Saturnino de Brito,Cruz Alta,RS,Não Informado,Não Informada,Ipiranga,Não Informado,Ativo,True,OpenStreetMap
osm_4557762766,Estrelar Auto Elétrica,-28.6468323,-53.5852484,Avenida Plácido de Castro,Cruz Alta,RS,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4557938491,PROTTI,-28.6461669,-53.5962822,Avenida Saturnino de Brito,Cruz Alta,RS,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4565028090,Ipiranga,-8.7017417,-35.1567764,PE-060,Rio Formoso,PE,Não Informado,Não Informada,Ipiranga,Não Informado,Ativo,True,OpenStreetMap
osm_4572010593,auto pisto mar- alegre BR,-22.9469499,-43.0574955,Rua Nicanor Nunes,Niterói,RJ,Não Informado,Não Informada,Petrobras,Não Informado,Ativo,True,OpenStreetMap
osm_4572572393,Bandeira Petrobrás,-20.480274,-54.6406611,Rua Doutor Mário Quintanilha,Campo Grande,MS,Não Informado,Não Informada,Petrobras,Não Informado,Ativo,True,OpenStreetMap
osm_4572582789,Bandeira Grupo JD,-20.4924163,-54.6491459,Rua Temiminós,Campo Grande,MS,Não Informado,Não Informada,Bandeira Grupo JD,Não Informado,Ativo,True,OpenStreetMap
osm_4582037290,Ipiranga,-6.0897752,-49.8585738,Avenida H,Parauapebas,PA,Não Informado,Não Informada,Ipiranga,Não Informado,Ativo,True,OpenStreetMap
osm_4582038191,Petrobrás,-6.0814076,-49.8568224,Avenida B5,Parauapebas,PA,Não Informado,Não Informada,Petrobras,Não Informado,Ativo,True,OpenStreetMap
osm_4584108395,Eletroposto Independente,-28.5865236,-52.2039698,Rua Bento Gonçalves,Camargo,RS,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4584746891,chell,-27.8640926,-54.4852278,Rua Doutor Francisco Timm,Santa Rosa,RS,Não Informado,Não Informada,Shell Recharge,Não Informado,Ativo,True,OpenStreetMap
osm_4584855597,Eletroposto Independente,-29.3353583,-49.73252,Avenida Bento Gonçalves,Torres,RS,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4592819489,Curitiba Eco Elétrico,-25.4424143,-49.241076,Rua Engenheiro Ostoja Roguski,Curitiba,PR,Não Informado,Não Informada,Curitiba Eco Elétrico,Não Informado,Ativo,True,OpenStreetMap
osm_4606999394,BASE SA BOMON,-3.1243995,-51.7214434,Rodovia Transamazônica,Vitória do Xingu,PA,Não Informado,Não Informada,BASE SA BOMON,Não Informado,Ativo,True,OpenStreetMap
osm_4610868389,auto posto 3 corações,-14.3143625,-49.1539578,Avenida Bernardo Sayão,Campinorte,GO,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4610868391,auto posto hotel churrasqueira Belém Brasília,-14.3149875,-49.150605,Rua Lino Prado,Campinorte,GO,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4614878389,Eletroposto Independente,-23.5466205,-51.451983,Avenida Minas Gerais,Apucarana,PR,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4616238990,Posto Toledo,-21.7059385,-41.0404375,Rua José Pinto Alves,São João da Barra,RJ,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4616238991,Posto Graffite,-21.7030023,-41.0362613,Avenida Liberdade,Figueira,RJ,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4624938691,Rede Marajó do Cariri,-11.9051072,-49.174018,BR-153,Cariri do Tocantins,TO,Não Informado,Não Informada,Rede Marajó do Cariri,Não Informado,Ativo,True,OpenStreetMap
osm_4628974813,Posto Brasil,-5.6167765,-45.7686658,Rodovia BR-226,Grajaú,MA,Não Informado,Não Informada,Petrobras,Não Informado,Ativo,True,OpenStreetMap
osm_4637903489,Auto Posto Nova Olinda,-7.6285043,-48.4263858,Rua Tocantinópolis,Nova Olinda,TO,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4649312895,Posto Bolinha,-25.4588262,-49.2619757,Rua João Parolin,Curitiba,PR,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4653450999,Megapetro,-29.8901003,-50.275825,Rua Paul Harris,Osório,RS,Não Informado,Não Informada,Megapetro,Não Informado,Ativo,True,OpenStreetMap
osm_4658429490,Posto Jatobá BR,-8.8941941,-36.4956354,Rua Melo Peixoto,Garanhuns,PE,Não Informado,Não Informada,Petrobras,Não Informado,Ativo,True,OpenStreetMap
osm_4664191294,ipiringa,-29.7593053,-57.0656058,Rua Franklin Fernandes,Uruguaiana,RS,Não Informado,Não Informada,Ipiranga,Não Informado,Ativo,True,OpenStreetMap
osm_4681043894,Posto Talismã,-4.1675213,-40.7525294,Avenida Tenente Matias,Guaraciaba do Norte,CE,Não Informado,Não Informada,Ipiranga,Não Informado,Ativo,True,OpenStreetMap
osm_4683545689,POSTO SERTÃ,-7.8482197,-34.9095055,Avenida Alfredo Bandeira de Melo,Igarassu,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4688564590,BR,-3.7462426,-38.5851818,Avenida Coronel Matos Dourado,Dom Lustosa,CE,Não Informado,Não Informada,Petrobras,Não Informado,Ativo,True,OpenStreetMap
osm_4692672413,Sat,-6.3381319,-35.3140321,RN-003,Espírito Santo,RN,Não Informado,Não Informada,Sat,Não Informado,Ativo,True,OpenStreetMap
osm_4692710389,Sat,-6.335439,-35.2999211,Rua Sebastião Camilo,Espírito Santo,RN,Não Informado,Não Informada,Sat,Não Informado,Ativo,True,OpenStreetMap
osm_4715091590,GNV BR ARACATI,-4.5783902,-37.7791617,Rota do Sol Nascente,Aracati,CE,Não Informado,Não Informada,Petrobras,Não Informado,Ativo,True,OpenStreetMap
osm_4715773790,Sat,-6.3355801,-35.300003,Rua Sebastião Camilo,Espírito Santo,RN,Não Informado,Não Informada,Sat,Não Informado,Ativo,True,OpenStreetMap
osm_4715780189,Sat,-6.3381434,-35.3140715,RN-003,Espírito Santo,RN,Não Informado,Não Informada,Sat,Não Informado,Ativo,True,OpenStreetMap
osm_4726712289,posto seta,-8.2787392,-36.0042067,Rua Alexandrino Boa ventura,Caruaru,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4735586927,Ipiranga,-30.3764126,-56.4522907,Rua Doutor Ascanio Tubino,Quaraí,RS,Não Informado,Não Informada,Ipiranga,Não Informado,Ativo,True,OpenStreetMap
osm_4735586928,Eletroposto Independente,-30.3855634,-56.4401337,Avenida 20 de Setembro,Quaraí,RS,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4741393330,Eletroposto Independente,-16.6906974,-49.2574125,Rua 87,Goiânia,GO,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4742231421,Boa Hora Project,-8.3299846,-36.2239297,Rodovia BR-232,Tacaimbó,PE,Não Informado,Não Informada,Boa Hora Project,Não Informado,Ativo,True,OpenStreetMap
osm_4756281122,Eletroposto Independente,-12.9950869,-38.4762139,Avenida Juracy Magalhães Júnior,Salvador,BA,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4760842726,2802 - POSTO CENTRAL,-8.5793127,-35.3860234,Avenida Ulisses Guimaraes,Gameleira,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4762342849,"2800 - AMPM, Germares conveniência",-8.6799582,-35.1585008,PE-060,Rio Formoso,PE,Não Informado,Não Informada,"2800 - AMPM, Germares conveniência",Não Informado,Ativo,True,OpenStreetMap
osm_4762824159,2808 - CONVENIÊNCIA PETROX,-8.8038874,-35.1877511,PE-060,Barreiros,PE,Não Informado,Não Informada,Petrobras,Não Informado,Ativo,True,OpenStreetMap
osm_4790962823,Eletroposto Independente,-28.173459,-53.4732253,BR-158,Condor,RS,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4791443535,POSTO UMBURUÇU,-9.3259521,-40.4634509,BR-428,Petrolina,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4791451027,3026 - POSTO CACHOEIRA 2,-8.0795808,-39.1312595,Rodovia Santos Dumont,Salgueiro,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4791465922,3079 - POSTO CACHOEIRA 4,-8.096094,-39.5858624,Rodovia BR-232,Parnamirim,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4794306230,POSTO VERCOL 2,-8.0621634,-39.1185872,Rua Coronel Veremundo,Salgueiro,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4795166726,WA - TAURUS,-20.4667233,-55.7816601,Avenida Doutor Sabino,Aquidauana,MS,Não Informado,Não Informada,Taurus,Não Informado,Ativo,True,OpenStreetMap
osm_4795791923,Eletroposto Independente,-5.4534426,-44.4600041,Rodovia BR-135,Presidente Dutra,MA,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4802042236,AUTO POSTO BEZERRA,-7.5869021,-37.5382207,Avenida Antonio Pereira,Tabira,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4805650324,ipiranga,-13.3692468,-39.0706836,Avenida Maçônica,Valença,BA,Não Informado,Não Informada,Ipiranga,Não Informado,Ativo,True,OpenStreetMap
osm_4806120322,AUTO POSTO MARAVILHA 2,-7.986487,-38.2905457,Rua Antônio Alves da Silveira,Serra Talhada,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4807447521,Eletroposto Independente,-6.0727892,-49.8667124,PA-160,Parauapebas,PA,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4809609621,Eletroposto Independente,-6.0781921,-49.9127061,Avenida Princesa Izabel,Parauapebas,PA,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4833360622,Posto Caracol,-5.0232173,-56.1867318,BR-163,Trairão,PA,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4833371721,Posto Ipiranga - Míriam,-4.3468797,-55.7881323,Rua dos Ipês,Itaituba,PA,Não Informado,Não Informada,Ipiranga,Não Informado,Ativo,True,OpenStreetMap
osm_4840101722,Ipiranga,-23.2798452,-50.0554445,Rodovia Transbrasiliana,Santo Antônio da Platina,PR,Não Informado,Não Informada,Ipiranga,Não Informado,Ativo,True,OpenStreetMap
osm_4856083921,Líder,-21.7369309,-43.4423561,Rodovia Presidente Juscelino Kubitschek,Juiz de Fora,MG,Não Informado,Não Informada,Líder,Não Informado,Ativo,True,OpenStreetMap
osm_4858345621,Eletroposto Independente,3.3655523,-59.8401516,Avenida São Sebastião,Bonfim,RR,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4859977223,Posto Medeiros,-16.6644533,-49.2799114,Rua C,Goiânia,GO,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4880374522,Posto Dom Eliseu,-4.312501,-47.5532271,Rua Carlos Bartolomeu,Dom Eliseu,PA,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4883611726,Eletroposto Independente,-19.4987459,-41.9773688,Avenida José Antônio Santana,São Sebastião do Anta,MG,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4894584421,Taurus,-20.350113,-56.1561919,BR-262,Miranda,MS,Não Informado,Não Informada,Taurus,Não Informado,Ativo,True,OpenStreetMap
osm_4894620822,Taurus,-20.6520776,-55.8983273,Estrada do 21,Anastácio,MS,Não Informado,Não Informada,Taurus,Não Informado,Ativo,True,OpenStreetMap
osm_4896288025,Eletroposto Independente,-20.4729376,-55.7934858,Rua Assis Ribeiro,Aquidauana,MS,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4919875122,POSTO SÃO JOÃO BATISTA (BR),-7.5759824,-40.5100458,Avenida Florentino Alves Batista,Araripina,PE,Não Informado,Não Informada,Petrobras,Não Informado,Ativo,True,OpenStreetMap
osm_4936168324,Posto Terras Altas,-22.273609,-44.8764036,Rua Um,Itamonte,MG,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4949362224,Petrobras,-18.5942435,-46.5124107,Avenida Brasil,Patos de Minas,MG,Não Informado,Não Informada,Petrobras,Não Informado,Ativo,True,OpenStreetMap
osm_4949389421,Shell,-18.5960102,-46.515508,Avenida Getúlio Vargas,Patos de Minas,MG,Não Informado,Não Informada,Shell Recharge,Não Informado,Ativo,True,OpenStreetMap
osm_4950821221,Petrobras,-19.0399727,-46.222983,BR-354,Carmo do Paranaíba,MG,Não Informado,Não Informada,Petrobras,Não Informado,Ativo,True,OpenStreetMap
osm_4958910124,walmor Rodrigues,-29.8883758,-50.2672948,Rua Santos Dumont,Osório,RS,Não Informado,Não Informada,walmor Rodrigues,Não Informado,Ativo,True,OpenStreetMap
osm_4978088229,Ipiranga Chammas,-23.1974233,-49.7563619,Rua Coronel Emílio Gomes,Ribeirão Claro,PR,Não Informado,Não Informada,Ipiranga,Não Informado,Ativo,True,OpenStreetMap
osm_4978121522,Posto Combustível Chammas,-23.191972,-49.7573221,Rua Coronel Emílio Gomes,Ribeirão Claro,PR,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4983903821,posto Zrma,-18.4559961,-50.4536279,Avenida Dom Pedro I,Quirinópolis,GO,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4983903826,posto Jacarezinho,-18.4465348,-50.4570783,Avenida Lázaro Xavier,Quirinópolis,GO,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4983903827,posto Central,-18.4478733,-50.4555572,Avenida Brasil,Quirinópolis,GO,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4983903829,posto varejão,-18.449399,-50.4475032,Rua Pastor Zetil,Quirinópolis,GO,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4983903830,posto Jacarezinho 2,-18.4495282,-50.4452577,Avenida Garibaldi Teixeira,Quirinópolis,GO,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4983903832,posto Lucas,-18.4483128,-50.439158,Avenida Leocádio de Souza Reis,Quirinópolis,GO,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4983904030,POSTO SAO JUDAS TADEU 1,-18.4523005,-50.4498137,Avenida José Quintiliano Leão,Quirinópolis,GO,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4983904321,Eletroposto Independente,-18.4494216,-50.4521335,Avenida Don Pedro I,Quirinópolis,GO,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4983904322,BANDEIRA BRANCA,-18.4499427,-50.4442872,Avenida Garibaldi Teixeira,Quirinópolis,GO,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4983946329,Eletroposto Independente,-18.4479987,-50.4495245,Avenida Fabio Garcia,Quirinópolis,GO,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4983960826,Eletroposto Independente,-18.448398,-50.4482816,Avenida Garibaldi Teixeira,Quirinópolis,GO,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4990278821,Posto JB II,-8.8826158,-36.4781466,Avenida Rui Barbosa,Garanhuns,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_4998875823,Petrobras - Posto Luma,-19.7685873,-44.0922267,Rua José Pedro Pereira,Ribeirão das Neves,MG,Não Informado,Não Informada,Petrobras,Não Informado,Ativo,True,OpenStreetMap
osm_5000975722,Petrobras,-25.4189072,-49.9969186,Rua Moisés Marcondes,Palmeira,PR,Não Informado,Não Informada,Petrobras,Não Informado,Ativo,True,OpenStreetMap
osm_5015597421,Shell,-12.1475309,-44.9943831,Avenida Antônio Carlos Magalhães,Barreiras,BA,Não Informado,Não Informada,Shell Recharge,Não Informado,Ativo,True,OpenStreetMap
osm_5038970021,Petrobras Belvedere (podium),-21.2303082,-43.7898943,Avenida Orozimbo Paulucci,Barbacena,MG,Não Informado,Não Informada,Petrobras,Não Informado,Ativo,True,OpenStreetMap
osm_5148630023,Ellca,-1.4650827,-48.4937825,Travessa Honório José dos Santos,Belém,PA,Não Informado,Não Informada,Ellca,Não Informado,Ativo,True,OpenStreetMap
osm_5231546821,Cigas Companhia de Gas do Amazonas,-3.0567684,-60.0250796,Avenida Torquato Tapajós,Manaus,AM,Não Informado,Não Informada,Cigas Companhia de Gas do Amazonas,Não Informado,Ativo,True,OpenStreetMap
osm_5261182014,Posto BR,-1.3755333,-48.4149001,Condominio Ametista,Ananindeua,PA,Não Informado,Não Informada,Petrobras,Não Informado,Ativo,True,OpenStreetMap
osm_5350108821,Barreiras 2 (São Pedro),-12.1741062,-44.8106133,Rodovia Milton Santos,Barreiras,BA,Não Informado,Não Informada,Barreiras 2 (São Pedro),Não Informado,Ativo,True,OpenStreetMap
osm_5649812371,Assai Vila Guilherme,-23.5220436,-46.6017625,"Avenida Morvan Dias de Figueiredo (Local), 3231",São Paulo,SP,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_6302105785,Usina hidrelétrica Salto do Vau,-26.035058,-51.1920765,PR-447,União da Vitória,PR,Não Informado,Não Informada,Usina hidrelétrica Salto do Vau,Não Informado,Ativo,True,OpenStreetMap
osm_6361077255,Mobike,-23.5720384,-46.6965196,Avenida Eusébio Matoso,São Paulo,SP,Não Informado,Não Informada,Independente,no,Ativo,True,OpenStreetMap
osm_6401386518,Eletroposto Independente,-3.7713175,-38.481439,Avenida Doutor Valmir Pontes,Edson Queiroz,CE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_6401386519,Eletroposto Independente,-3.7712991,-38.4813128,"Avenida Washington Soares, 1321",Edson Queiroz,CE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_6512348929,Posto Mirante,-15.4756833,-55.7335447,Alameda Ipê Branco,Chapada dos Guimarães,MT,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_6757448841,EDP,-20.3145983,-40.2905974,Rua Florentino Faller,Vitória,ES,Não Informado,Não Informada,EDP,Não Informado,Ativo,True,OpenStreetMap
osm_6852378964,Posto de Carregamento EDP,-20.2805718,-40.2880122,Avenida Dante Michelini,Vitória,ES,Não Informado,Não Informada,EDP,no,Ativo,True,OpenStreetMap
osm_7031910085,Marconi,-5.7252194,-35.2636748,Rua Norte da Colina,Natal,RN,Não Informado,Não Informada,Marconi,Não Informado,Ativo,True,OpenStreetMap
osm_7052772385,Eletroposto Independente,-30.1958095,-50.6568395,Estrada Dinarte da Silva Bueno,Viamão,RS,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_7098550069,ABB BRasil,-23.5015679,-46.733278,Avenida do Anastácio,São Paulo,SP,Não Informado,Não Informada,ABB,no,Ativo,True,OpenStreetMap
osm_7174911428,Eletrovia Paranaense,-25.4593899,-51.9513483,BR-277;BR-373,Candói,PR,"Type 2, CHAdeMO",Não Informada,Copel,no,Ativo,True,OpenStreetMap
osm_8122125803,Parceria Solar,-29.6892348,-53.7930779,Avenida Nossa Senhora das Dores,Santa Maria,RS,Não Informado,Não Informada,Independente,no,Ativo,True,OpenStreetMap
osm_8793186704,Estação de Carregamento de Carros Elétricos ou Híbridos,-27.0703977,-52.626905,Avenida Fernando Machado - D,Chapecó,SC,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_8843546330,Eletroposto Independente,-27.7940994,-50.2838641,Rodovia Ulysses Guimarães,Lages,SC,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_9136401881,Blumenau Norte Shopping,-26.8636876,-49.0934814,"Rodovia Ingo Hering, 3000",Blumenau,SC,Type 2,Não Informada,Independente,no,Ativo,True,OpenStreetMap
osm_9136401882,Shopping Neumarkt,-26.92017,-49.0698469,"Rua 7 de Setembro, 1213",Blumenau,SC,Type 2,Não Informada,Independente,no,Ativo,True,OpenStreetMap
osm_9225529282,Eletroposto Volvo,-29.2681815,-50.3026039,Rua das Tainhas,Cambará do Sul,RS,Não Informado,Não Informada,Volvo,Não Informado,Ativo,True,OpenStreetMap
osm_9377925973,Eletroposto Independente,-5.8514428,-35.2058373,Avenida Ayrton Senna,Natal,RN,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_9377925974,Eletroposto Independente,-5.8514459,-35.2058255,Avenida Ayrton Senna,Natal,RN,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_9480171164,Plaza,-8.0362673,-34.9129013,Rua Doutor João Santos Filho,Recife,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_9480171165,Ferreira Costa,-8.030758,-34.9022679,Rua Cônego Barata,Recife,PE,Não Informado,Não Informada,Ferreira Costa,Não Informado,Ativo,True,OpenStreetMap
osm_9480171166,Riomar - Estacionamento D3,-8.0864867,-34.8937857,"Avenida República do Líbano, 251",Recife,PE,Não Informado,Não Informada,Independente,no,Ativo,True,OpenStreetMap
osm_9480171167,Riomar - 1,-8.0859264,-34.8949015,"Avenida República do Líbano, 251",Recife,PE,Não Informado,Não Informada,Independente,no,Ativo,True,OpenStreetMap
osm_9480171168,Ferreira Costa - B,-8.030732,-34.9025604,Rua Curaça,Recife,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_9480171169,JCPM,-8.0895162,-34.8820006,Rua Eduardo Jorge,Recife,PE,Não Informado,Não Informada,Independente,no,Ativo,True,OpenStreetMap
osm_9480171170,Santé,-8.1139867,-34.8935842,Avenida Conselheiro Aguiar,Recife,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_9480171171,Shopping Recife - B,-8.1186155,-34.9028878,"Rua Padre Carapuceiro, 777",Recife,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_9480171172,Shopping Recife - A,-8.1179951,-34.9043079,Base Recife,Recife,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_9480171173,Posto Pichilau,-8.1771812,-34.9494398,Rodovia Governador Mário Covas,Jaboatão dos Guararapes,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_9480171174,Aeroporto dos Guararapes,-8.1309349,-34.9169529,Praça Ministro Salgado Filho,Recife,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_9480171175,Ferreira Costa,-8.112029,-34.9118505,"Acesso a Ferreira Costa Home Center, 2967",Recife,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_9480171176,Deskontão,-8.1142535,-34.9122194,Avenida Marechal Mascarenhas de Moraes,Recife,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_9480171177,Rota Premium - Volvo,-8.1103704,-34.9104835,Rua Joaquim Bandeira,Recife,PE,Não Informado,Não Informada,Volvo,Não Informado,Ativo,True,OpenStreetMap
osm_9480171178,Jac,-8.1004388,-34.9099466,Avenida Marechal Mascarenhas de Moraes,Recife,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_9480171179,Camará Shopping,-8.0154427,-34.9777858,"Rua Manoel Honorato da Costa, 555",Camaragibe,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_9480171180,Shopping Patteo,-7.9935884,-34.8403285,Rua Doutor Eduardo de Morais,Olinda,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_9480171181,Shopping Difusora,-8.2776985,-35.9720681,Acesso ao Shopping Difusora,Caruaru,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_9480242093,Conselho distrital,-3.8477466,-32.4156884,Rua Nice Cordeiro,Vila Floresta Velha,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_9480242094,Palácio São Miguel,-3.8413463,-32.4109425,Rua São Miguel,Fernando de Noronha,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_9531180579,Eletroposto Independente,-29.2721497,-50.3216061,Rua Espanha,São Francisco de Paula,RS,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_9531242015,Eletroposto Independente,-29.1719767,-51.1755466,Rua Alfredo Chaves,Caxias do Sul,RS,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_9543449499,Eletroposto ABB,-23.349863,-46.5569984,Rodovia Fernão Dias,Mairiporã,SP,Type 2,Não Informada,ABB,no,Ativo,True,OpenStreetMap
osm_9556554164,ABB,-23.2054704,-45.9078728,Avenida Major Miguel Naked,São José dos Campos,SP,Type 2,Não Informada,ABB,no,Ativo,True,OpenStreetMap
